date,name,event,location,location_link,organizer,status,reg_type,entry_fee,players,tags
11/03/2024 7:30 PM CEST,Disney Lorcana Casual Tournament (11/03/2024),https://melee.gg/Tournament/View/166913,"1244 Middle Country RoadSelden, NY 11784US",https://www.google.com/maps/dir/?api=1&destination=1244%20Middle%20Country%20Road%2C%20Selden%2C%20NY%2011784,Brothers Grim Games,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 7:00 PM CEST,The Deck Box Shimmering Skies Lorcana League (week 10),https://melee.gg/Tournament/View/149128,"3049 Hendersonville RdSuite 30Fletcher, NC 28732US",https://www.google.com/maps/dir/?api=1&destination=3049%20Hendersonville%20Rd%2C%20Fletcher%2C%20NC%2028732,The Deck Box,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 7:00 PM CEST,Disney Lorcana - Shimmering Skies - Round 3 - Week 2,https://melee.gg/Tournament/View/151204,"1235 Upper Front StSuite 3Binghamton, NY 13905US",https://www.google.com/maps/dir/?api=1&destination=1235%20Upper%20Front%20St%2C%20Binghamton%2C%20NY%2013905,Dragon Master Games,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
11/03/2024 7:00 PM CEST,Fun Sunday Lorcana,https://melee.gg/Tournament/View/156927,"17 Boul. Montcalm NordCandiac, Quebec J5R 3L4CA",https://www.google.com/maps/dir/?api=1&destination=17%20Boul.%20Montcalm%20Nord%2C%20Candiac%2C%20Quebec%20J5R%203L4,Collect-Edition,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
11/03/2024 7:00 PM CEST,Disney Lorcana TCG: Shimmering Skies Weekly League - Week 12 (Final Day),https://melee.gg/Tournament/View/170024,"1044 E Main StBrownsburg, IN 46112US",https://www.google.com/maps/dir/?api=1&destination=1044%20E%20Main%20St%2C%20Brownsburg%2C%20IN%2046112,Valkyrie's Vault,Registration,Open Registration,,0,"['Disney Lorcana', 'Weekly Play']"
11/03/2024 6:00 PM CEST,Lorcana League Ch5 M3 W4,https://melee.gg/Tournament/View/162179,"766 BroadwaySuite 3Bayonne, NJ 07002US",https://www.google.com/maps/dir/?api=1&destination=766%20Broadway%2C%20Bayonne%2C%20NJ%2007002,Manifest Comics and Cards,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 6:00 PM CEST,Disney Lorcana TCG - Sunday League - Chapter 5 - Session 3 - Week 4,https://melee.gg/Tournament/View/165234,"404 West Half Day RoadBuffalo Grove, IL 60089US",https://www.google.com/maps/dir/?api=1&destination=404%20West%20Half%20Day%20Road%2C%20Buffalo%20Grove%2C%20IL%2060089,Everything Games Buffalo Grove,Registration,Open Registration,$10.00 + $1.34,0,"['Disney Lorcana', 'Tabletop']"
11/03/2024 5:00 PM CEST,Torneo mazos construidos,https://melee.gg/Tournament/View/144831,"Calle ilustración 3, Local comercial MetamorfoLocal comercial MetamorfoGetafe, Madrid 28902ES",https://www.google.com/maps/dir/?api=1&destination=Calle%20ilustraci%C3%B3n%203%2C%20Local%20comercial%20Metamorfo%2C%20Getafe%2C%20Madrid%2028902,Metamorfo (Santiago Palacios),Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 4:30 PM CEST,Disney Lorcana 3rd November 2024,https://melee.gg/Tournament/View/144859,"Unit 3 The ArcadeLlanelli, Carmarthenshire SA15 3TWGB",https://www.google.com/maps/dir/?api=1&destination=Unit%203%20The%20Arcade%2C%20Llanelli%2C%20Carmarthenshire%20SA15%203TW,Kraken Gaming Ltd,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/03/2024 4:30 PM CEST,Standard 031124,https://melee.gg/Tournament/View/162999,"Viale Leonardo Da Vinci 283Rome, RM 00145IT",https://www.google.com/maps/dir/?api=1&destination=Viale%20Leonardo%20Da%20Vinci%20283%2C%20Rome%2C%20RM%2000145,il covo del nerd,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/03/2024 4:00 PM CEST,Tournoi Lorcana - Win-A-Box Shimmering Skies,https://melee.gg/Tournament/View/167412,"185 Rue HériotDrummondville, QC J2C 1J9CA",https://www.google.com/maps/dir/?api=1&destination=185%20Rue%20H%C3%A9riot%2C%20Drummondville%2C%20QC%20J2C%201J9,JokerPubDrummond,Registration,Open Registration,,2,"['Core', 'Disney Lorcana', 'Tabletop']"
11/03/2024 3:30 PM CEST,Construit Lorcana,https://melee.gg/Tournament/View/169816,,,Le Farfa'Dés,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/03/2024 11:00 AM CEST,Disney lorcana Liga Turnier 03.11.24 ameisenstüberl 1. Platz Rapunzel  :)jede,https://melee.gg/Tournament/View/169879,"Schöngeisinger str.133Fürstenfeldbruck, Bayern 82256DE",https://www.google.com/maps/dir/?api=1&destination=Sch%C3%B6ngeisinger%20str.%20%2C%20F%C3%BCrstenfeldbruck%2C%20Bayern%2082256,brucklynmagic,Registration,Open Registration,,1,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 10:00 AM CEST,RDV du Dimanche : Tournoi MULTI,https://melee.gg/Tournament/View/145432,"1 Rue Aux MoutonsPoissy, YV 78300FR",https://www.google.com/maps/dir/?api=1&destination=1%20Rue%20Aux%20Moutons%2C%20Poissy%2C%20YV%2078300,TOFOPOLIS,Registration,Open Registration,,2,"['Free Form', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 6:00 AM CEST,Lorcana Casual Constructed Tournament November,https://melee.gg/Tournament/View/155613,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Red Raccoon Games,Registration,Invite Only,,0,"['Disney Lorcana', 'Tabletop']"
11/03/2024 3:00 AM CEST,Lorcana Weekly League,https://melee.gg/Tournament/View/152688,"36 Hope StreetBrunswick, Victoria 3056",https://www.google.com/maps/dir/?api=1&destination=36%20Hope%20Street%2C%20Brunswick%2C%20Victoria%203056,Gameology Brunswick,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 2:30 AM CEST,Lorcana Weekly League,https://melee.gg/Tournament/View/151858,"10-12 Eileen Rd, Clayton South VIC 3169, Australia10-12 Eileen Rd, Clayton South VIC 3169, AustraliaClayton South, Victoria 3169AU",https://www.google.com/maps/dir/?api=1&destination=10-12%20Eileen%20Rd%2C%20Clayton%20South%20VIC%203169%2C%20Australia%2C%20Clayton%20South%2C%20Victoria%203169,Gameology Clayton South,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 2:30 AM CEST,Kobold's Keep Season 5 Round 3 Week 3 Nov 2,https://melee.gg/Tournament/View/167004,"1188 Victorian Plaza CircleSte 100Sparks, NV 89431US",https://www.google.com/maps/dir/?api=1&destination=1188%20Victorian%20Plaza%20Circle%2C%20Sparks%2C%20NV%2089431,Kobold's Keep,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 2:00 AM CEST,Lorcana  Win a box  - Construit - Ligue Saison 5 -1  (Fin du mois 3),https://melee.gg/Tournament/View/154448,"Rue Du Coq 9Huy, Liege 4500BE",https://www.google.com/maps/dir/?api=1&destination=Rue%20Du%20Coq%209%2C%20Huy%2C%20Liege%204500,Les Nouveaux Disciples,Registration,Invite Only,,5,"['Core', 'Disney Lorcana', 'Tabletop']"
11/03/2024 1:00 AM CEST,Lorcana League,https://melee.gg/Tournament/View/166258,"190 Keawe StSTE 21Hilo, HI 96720US",https://www.google.com/maps/dir/?api=1&destination=190%20Keawe%20St%2C%20Hilo%2C%20HI%2096720,Slow Your Roll,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/03/2024 1:00 AM CEST,Lorcana Monthly Tournament,https://melee.gg/Tournament/View/166803,"712 W Lodi AveLodi, CA 95240US",https://www.google.com/maps/dir/?api=1&destination=712%20W%20Lodi%20Ave%2C%20Lodi%2C%20CA%2095240,THE LAUNCHPAD,Registration,Open Registration,,4,"['Disney Lorcana', 'Tabletop']"
11/02/2024 11:00 PM CEST,Next Level The Gamers Den Shimmering Skies week #13,https://melee.gg/Tournament/View/157751,"10135 224th Street EastGraham, WA 98338US",https://www.google.com/maps/dir/?api=1&destination=10135%20224th%20Street%20East%2C%20Graham%2C%20WA%2098338,Next Level the Gamers Den,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 11:00 PM CEST,Saturday Lorcana Weekly,https://melee.gg/Tournament/View/159604,"560 North Reilly RoadFayetteville, NC 28303US",https://www.google.com/maps/dir/?api=1&destination=560%20North%20Reilly%20Road%2C%20Fayetteville%2C%20NC%2028303,Game On! NC,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/02/2024 11:00 PM CEST,Guardian Games Aloha Disney Lorcana Saturday Draft Nov 2 2024,https://melee.gg/Tournament/View/164355,"18105 SW TV HwyAloha, Oregon 97003US",https://www.google.com/maps/dir/?api=1&destination=18105%20SW%20TV%20Hwy%2C%20Aloha%2C%20Oregon%2097003,Guardian Games Aloha,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 11:00 PM CEST,GYFO - Sat - Shimmering Skies League - Round 3 Week 4,https://melee.gg/Tournament/View/169522,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Get Your Fun On,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 11:00 PM CEST,GYFO - Sat - Shimmering Skies - Draft,https://melee.gg/Tournament/View/169531,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Get Your Fun On,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 10:00 PM CEST,Lorcana standard Oakleaf COC,https://melee.gg/Tournament/View/165595,"9630 Crosshill Boulevard#102Jacksonville, FL 32222US",https://www.google.com/maps/dir/?api=1&destination=9630%20Crosshill%20Boulevard%2C%20Jacksonville%2C%20FL%2032222,Coliseum of Comics Oakleaf,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/02/2024 9:00 PM CEST,LORCANA LEAGUE,https://melee.gg/Tournament/View/147486,"214 E High StPottstown, PA 19464US",https://www.google.com/maps/dir/?api=1&destination=214%20E%20High%20St%2C%20Pottstown%2C%20PA%2019464,On The Draw,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 9:00 PM CEST,Weekly Tournament ($10),https://melee.gg/Tournament/View/155502,"30 Mott StGround FloorNew York, NY 10013US",https://www.google.com/maps/dir/?api=1&destination=30%20Mott%20St%2C%20New%20York%2C%20NY%2010013,Silk Road Gaming Inc.,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 9:00 PM CEST,Lorcana tournament,https://melee.gg/Tournament/View/159766,"231 W Main StreetSuite 103Denison, Texas 75020US",https://www.google.com/maps/dir/?api=1&destination=231%20W%20Main%20Street%2C%20Denison%2C%20Texas%2075020,Krayus Games,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
11/02/2024 8:00 PM CEST,Lorcana Friendly Tournament 02 11 2024,https://melee.gg/Tournament/View/143300,"Padre Mier 481 ponienteLocal 1Monterrey, Nuevo León 6400MX",https://www.google.com/maps/dir/?api=1&destination=Padre%20Mier%20481%20poniente%2C%20Monterrey%2C%20Nuevo%20Le%C3%B3n%206400,Ami Comi,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
11/02/2024 8:00 PM CEST,Casual Games Lorcana League - November 2nd,https://melee.gg/Tournament/View/144955,"2540 Shaughnessy StreetUnit #110Port Coquitlam, British Columbia V3B 0K3CA",https://www.google.com/maps/dir/?api=1&destination=2540%20Shaughnessy%20Street%2C%20Port%20Coquitlam%2C%20British%20Columbia%20V3B%200K3,Casual Games Ltd.,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/02/2024 8:00 PM CEST,Lorcana League October 2024 Week 4,https://melee.gg/Tournament/View/156906,"576 Wall StreetWinnipeg, MB R3G 2T3CA",https://www.google.com/maps/dir/?api=1&destination=576%20Wall%20Street%2C%20Winnipeg%2C%20MB%20R3G%202T3,A Muse N Games,Registration,Invite Only,,0,['Disney Lorcana']
11/02/2024 8:00 PM CEST,Fundemonium Lorcana League Day,https://melee.gg/Tournament/View/168003,"579 Rohnert Park Expy WRohnert Park, CA 94928US",https://www.google.com/maps/dir/?api=1&destination=579%20Rohnert%20Park%20Expy%20W%2C%20Rohnert%20Park%2C%20CA%2094928,Fundemonium,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/02/2024 8:00 PM CEST,Lorcana Weekly Play 11/02,https://melee.gg/Tournament/View/168980,"850 Brookforest AvenueShorewood, IL 60404US",https://www.google.com/maps/dir/?api=1&destination=850%20Brookforest%20Avenue%2C%20Shorewood%2C%20IL%2060404,Paper or Plastic,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/02/2024 7:15 PM CEST,Spel en Meer Lorcana Local,https://melee.gg/Tournament/View/168746,"Warande 12Zoetermeer, ZH 2711HZNL",https://www.google.com/maps/dir/?api=1&destination=Warande%2012%2C%20Zoetermeer%2C%20ZH%202711HZ,Spel en Meer,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 7:00 PM CEST,Lorcana Free Play,https://melee.gg/Tournament/View/155581,"2823 Alta Mere DrFort Worth, TX 76116US",https://www.google.com/maps/dir/?api=1&destination=2823%20Alta%20Mere%20Dr%2C%20Fort%20Worth%2C%20TX%2076116,Collected: Your Pop Culture Headquarters,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/02/2024 7:00 PM CEST,Safari Pearl Disney Lorcana Shimmering Skies Week 11,https://melee.gg/Tournament/View/155681,"660 W Pullman RdMoscow, ID 83843US",https://www.google.com/maps/dir/?api=1&destination=660%20W%20Pullman%20Rd%2C%20Moscow%2C%20ID%2083843,Safari Pearl,Registration,Invite Only,,0,['Disney Lorcana']
11/02/2024 7:00 PM CEST,Shimmering Skies Draft,https://melee.gg/Tournament/View/158853,"139 West Housatonic StreetPittsfield, MA 01201US",https://www.google.com/maps/dir/?api=1&destination=139%20West%20Housatonic%20Street%2C%20Pittsfield%2C%20MA%2001201,Mana Crypt Gaming Center,Registration,Invite Only,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 7:00 PM CEST,November Lorcana League,https://melee.gg/Tournament/View/161210,"4107 Oleander DriveSuite D.Wilmington, NC 28403US",https://www.google.com/maps/dir/?api=1&destination=4107%20Oleander%20Drive%2C%20Wilmington%2C%20NC%2028403,Cape Fear Games,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 7:00 PM CEST,Lorcana League,https://melee.gg/Tournament/View/165913,"18-20 Winchester circleMilton KeynesMilton Keynes, Bucks MK10 0BAGB",https://www.google.com/maps/dir/?api=1&destination=18-20%20Winchester%20circle%2C%20Milton%20Keynes%2C%20Bucks%20MK10%200BA,Wargames Workshop MK,Registration,Open Registration,,0,"['Free Form', 'Disney Lorcana', 'Tabletop']"
11/02/2024 7:00 PM CEST,More Fun Lorcana,https://melee.gg/Tournament/View/169568,"316 East Oak StreetSuite 106Denton, TX 76201US",https://www.google.com/maps/dir/?api=1&destination=316%20East%20Oak%20Street%2C%20Denton%2C%20TX%2076201,More Fun Comics and Games,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 7:00 PM CEST,Lorcana Case Event $25,https://melee.gg/Tournament/View/169582,"1230 Red Bank RoadUnit 6 & 7Goose Creek, SC 29445US",https://www.google.com/maps/dir/?api=1&destination=1230%20Red%20Bank%20Road%20%2C%20Goose%20Creek%2C%20SC%2029445,Zenergy Gamers,Registration,Open Registration,,4,"['Core', 'Disney Lorcana', 'Tabletop']"
11/02/2024 6:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/154954,"3930 Meridian StreetBellingham, WA 98226US",https://www.google.com/maps/dir/?api=1&destination=3930%20Meridian%20Street%2C%20Bellingham%2C%20WA%2098226,Cosmic Games,Registration,Open Registration,,9,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
11/02/2024 6:00 PM CEST,Acme Shimmering Skies Week 6,https://melee.gg/Tournament/View/168571,"1622 Pierce StSioux City, IA 51105US",https://www.google.com/maps/dir/?api=1&destination=1622%20Pierce%20St%2C%20Sioux%20City%2C%20IA%2051105,ACME Comics & Collectibles,Registration,Open Registration,,0,"['Free Form', 'Disney Lorcana']"
11/02/2024 6:00 PM CEST,Lorcana Weekly,https://melee.gg/Tournament/View/169719,"13093 Highway 9 NSuite 150Alpharetta, GA 30004US",https://www.google.com/maps/dir/?api=1&destination=13093%20Highway%209%20N%2C%20Alpharetta%2C%20GA%2030004,SUPER GAMES INC,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
11/02/2024 5:30 PM CEST,Grandmaster Games Lorcana Season 5 - Round 2 Finale - Week 4,https://melee.gg/Tournament/View/166199,"7307 US31 South Suite AIndianapolis, IN 46227US",https://www.google.com/maps/dir/?api=1&destination=7307%20US31%20South%20Suite%20A%2C%20Indianapolis%2C%20IN%2046227,Grandmaster Games,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/02/2024 5:00 PM CEST,iSeeHot's Shimmering Skies Championship,https://melee.gg/Tournament/View/144202,"359 Calle San ClaudioSte 103San Juan, PR 00926US",https://www.google.com/maps/dir/?api=1&destination=359%20Calle%20San%20Claudio%2C%20San%20Juan%2C%20PR%2000926,iSeeHot,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
11/02/2024 5:00 PM CEST,"Mez Comics & Games ""Shimmering Skies Championship""",https://melee.gg/Tournament/View/147660,"8208 Cortez Rd WNoneBradenton, FL 34210US",https://www.google.com/maps/dir/?api=1&destination=8208%20Cortez%20Rd%20W%2C%20Bradenton%2C%20FL%2034210,Mez Comics & Games,Registration,Open Registration,,34,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
11/02/2024 5:00 PM CEST,Shimmering Skies Organized Play Week 1 Round 3,https://melee.gg/Tournament/View/150753,"219 East Court StSidney, Ohio 45365US",https://www.google.com/maps/dir/?api=1&destination=219%20East%20Court%20St%2C%20Sidney%2C%20Ohio%2045365,Cog's N Gear's,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
11/02/2024 5:00 PM CEST,Lorcana League Play,https://melee.gg/Tournament/View/159488,"521-525 S 5th StPhiladelphia, PA 19147US",https://www.google.com/maps/dir/?api=1&destination=521-525%20S%205th%20St%2C%20Philadelphia%2C%20PA%2019147,Philly Game Shop,Registration,Open Registration,,0,"['Free Form', 'Disney Lorcana', 'Weekly Play']"
11/02/2024 5:00 PM CEST,Great Stories Enchanted Saturday Tournaments (11-2-24),https://melee.gg/Tournament/View/159854,"1167 Providence RdSuite 4Whitinsville, MA 01588US",https://www.google.com/maps/dir/?api=1&destination=1167%20Providence%20Rd%2C%20Whitinsville%2C%20MA%2001588,Great Stories Comics and Games,Registration,Open Registration,,1,"['Disney Lorcana', 'Tabletop']"
11/02/2024 5:00 PM CEST,Lorcana League Play,https://melee.gg/Tournament/View/160609,"224 E HughittUnit 3Iron Mountain, Michigan 49801US",https://www.google.com/maps/dir/?api=1&destination=224%20E%20Hughitt%2C%20Iron%20Mountain%2C%20Michigan%2049801,"Bored Bard Games, LLC",Registration,Open Registration,,0,['Disney Lorcana']
11/02/2024 5:00 PM CEST,Disney Lorcana Shimmering Skies Poorcana Official Championship!!!!,https://melee.gg/Tournament/View/163472,"4464 lincoln Highway Eastsuite 2York, PA 17406US",https://www.google.com/maps/dir/?api=1&destination=4464%20lincoln%20Highway%20East%2C%20York%2C%20PA%2017406,Brainwash Cards,Registration,Open Registration,,1,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
11/02/2024 5:00 PM CEST,Disney Lorcana TCG - Saturday League Chapter 5 - Session 3 - Week 4,https://melee.gg/Tournament/View/165220,"404 West Half Day RoadBuffalo Grove, IL 60089US",https://www.google.com/maps/dir/?api=1&destination=404%20West%20Half%20Day%20Road%2C%20Buffalo%20Grove%2C%20IL%2060089,Everything Games Buffalo Grove,Registration,Open Registration,$10.00 + $1.34,0,"['Disney Lorcana', 'Tabletop']"
